pilot_id,dataset_split,source_message_id,raw_text,normalized_text,segment_name,market_group,record_type,action_label,action_scope,symbol_group,symbol,symbols_json,contract_month,strike_price,option_type,direction,quantity_percent,quantity_basis,remaining_holding_multiplier,quantity_rule_source,execution_prices_json,execution_price_primary,stop_loss,targets_json,target_1,target_2,is_correction,is_multi_instrument,requires_context,auto_apply_eligible,label_confidence,needs_review,label_status,label_source,normalized_text_hash,created_at
PILOT-083,train,6a34d8331226b8e7029df348,50% PROFIT BOOK IN AMBER@7855,50% PROFIT BOOK IN AMBER @7855,NSE,INDIA_EQUITY,TRADE_ACTION,REDUCE_POSITION,SINGLE_INSTRUMENT,,AMBER,"[""AMBER""]",,,,,50.0,CURRENT_HOLDING,0.5,EXPLICIT_PERCENT,[7855.0],7855.0,,[],,,False,False,False,True,0.99,False,CURATED_PILOT,ASSISTANT_CURATED_RULE_REVIEW,b955b94b53381a6a,2026-06-19T05:48:35.318Z
PILOT-206,train,6a3ccb7056a63e397cfcc283,50% PROFIT BOOK IN AXISBANK@1392,50% PROFIT BOOK IN AXISBANK @1392,NSE,INDIA_EQUITY,TRADE_ACTION,REDUCE_POSITION,SINGLE_INSTRUMENT,,AXISBANK,"[""AXISBANK""]",,,,,50.0,CURRENT_HOLDING,0.5,EXPLICIT_PERCENT,[1392.0],1392.0,,[],,,False,False,False,True,0.99,False,CURATED_PILOT,ASSISTANT_CURATED_RULE_REVIEW,f6d1ab97fca91f30,2026-06-25T06:32:16.447Z
PILOT-280,train,6a393b4a1226b8e7029e626c,Book 50% profit in smci @ 34.10,Book 50% profit in smci @ 34.10,International Market,GLOBAL_EQUITY,TRADE_ACTION,REDUCE_POSITION,SINGLE_INSTRUMENT,,SMCI,"[""SMCI""]",,,,,50.0,CURRENT_HOLDING,0.5,EXPLICIT_PERCENT,[34.1],34.1,,[],,,False,False,False,True,0.99,False,CURATED_PILOT,ASSISTANT_CURATED_RULE_REVIEW,db286886e168dd65,2026-06-22T13:40:26.848Z
PILOT-087,train,6a2180f4109e0591bbf6d8f1,Book part profit in copper July @6.55,Book part profit in copper July @6.55,International Market,GLOBAL_COMMODITY,TRADE_ACTION,REDUCE_POSITION,SINGLE_INSTRUMENT,,COPPER,"[""COPPER""]",JUL,,,,25.0,CURRENT_HOLDING,0.75,PART_PROFIT_RULE,[6.55],6.55,,[],,,False,False,False,True,0.99,False,CURATED_PILOT,ASSISTANT_CURATED_RULE_REVIEW,3133d82d027dea85,2026-06-04T13:43:16.341Z
PILOT-135,train,6a227e72109e0591bbf6f579,50% PROFIT BOOK IN SBIN @985.60,50% PROFIT BOOK IN SBIN @985.60,NSE,INDIA_EQUITY,TRADE_ACTION,REDUCE_POSITION,SINGLE_INSTRUMENT,,SBIN,"[""SBIN""]",,,,,50.0,CURRENT_HOLDING,0.5,EXPLICIT_PERCENT,[985.6],985.6,,[],,,False,False,False,True,0.99,False,CURATED_PILOT,ASSISTANT_CURATED_RULE_REVIEW,5d1c3165f99ff048,2026-06-05T07:44:50.575Z
PILOT-100,train,6a2f786db0b2fbc3f68c8604,PART PROFIT BOOK IN SILVERBEES@237,PART PROFIT BOOK IN SILVERBEES @237,NSE,INDIA_EQUITY,TRADE_ACTION,REDUCE_POSITION,SINGLE_INSTRUMENT,,SILVERBEES,"[""SILVERBEES""]",,,,,25.0,CURRENT_HOLDING,0.75,PART_PROFIT_RULE,[237.0],237.0,,[],,,False,False,False,True,0.99,False,CURATED_PILOT,ASSISTANT_CURATED_RULE_REVIEW,2e1c5f3655b51171,2026-06-15T03:58:37.134Z
PILOT-003,train,6a1faae859359ea1faef0d23,50% PROFIT BOOK IN M&M @3048,50% PROFIT BOOK IN M&M @3048,NSE,INDIA_EQUITY,TRADE_ACTION,REDUCE_POSITION,SINGLE_INSTRUMENT,,M&M,"[""M&M""]",,,,,50.0,CURRENT_HOLDING,0.5,EXPLICIT_PERCENT,[3048.0],3048.0,,[],,,False,False,False,True,0.99,False,CURATED_PILOT,ASSISTANT_CURATED_RULE_REVIEW,da50989caceb732e,2026-06-03T04:17:44.252Z
PILOT-124,train,6a1feae359359ea1faef1837,50% PROFIT BOOK IN BHARATFORG @1959,50% PROFIT BOOK IN BHARATFORG @1959,NSE,INDIA_EQUITY,TRADE_ACTION,REDUCE_POSITION,SINGLE_INSTRUMENT,,BHARATFORG,"[""BHARATFORG""]",,,,,50.0,CURRENT_HOLDING,0.5,EXPLICIT_PERCENT,[1959.0],1959.0,,[],,,False,False,False,True,0.99,False,CURATED_PILOT,ASSISTANT_CURATED_RULE_REVIEW,560f2345728cebec,2026-06-03T08:50:43.775Z
PILOT-282,train,6a278da0109e0591bbf747d9,50% PROFIT BOOK IN KOTAKBANK @381,50% PROFIT BOOK IN KOTAKBANK @381,NSE,INDIA_EQUITY,TRADE_ACTION,REDUCE_POSITION,SINGLE_INSTRUMENT,,KOTAKBANK,"[""KOTAKBANK""]",,,,,50.0,CURRENT_HOLDING,0.5,EXPLICIT_PERCENT,[381.0],381.0,,[],,,False,False,False,True,0.99,False,CURATED_PILOT,ASSISTANT_CURATED_RULE_REVIEW,197184c44818ef13,2026-06-09T03:50:56.953Z
PILOT-107,train,6a27e7e9109e0591bbf76129,Book 50% profit in s&p500 @ 7440,Book 50% profit in s&p500 @ 7440,International Market,GLOBAL_INDEX_OR_MACRO,TRADE_ACTION,REDUCE_POSITION,SINGLE_INSTRUMENT,,SP500,"[""SP500""]",,,,,50.0,CURRENT_HOLDING,0.5,EXPLICIT_PERCENT,[7440.0],7440.0,,[],,,False,False,False,True,0.99,False,CURATED_PILOT,ASSISTANT_CURATED_RULE_REVIEW,bdbb3f205d86597f,2026-06-09T10:16:09.203Z
PILOT-078,train,6a2b8195b0b2fbc3f68c3cde,50% PROFIT BOOK IN BAJAJAUTO @10210,50% PROFIT BOOK IN BAJAJAUTO @10210,NSE,INDIA_EQUITY,TRADE_ACTION,REDUCE_POSITION,SINGLE_INSTRUMENT,,BAJAJAUTO,"[""BAJAJAUTO""]",,,,,50.0,CURRENT_HOLDING,0.5,EXPLICIT_PERCENT,[10210.0],10210.0,,[],,,False,False,False,True,0.99,False,CURATED_PILOT,ASSISTANT_CURATED_RULE_REVIEW,7b00c08da2b48f39,2026-06-12T03:48:37.088Z
PILOT-058,train,6a2b81efb0b2fbc3f68c3d4b,50% PROFIT BOOK IN HDFCBANK @747,50% PROFIT BOOK IN HDFCBANK @747,NSE,INDIA_EQUITY,TRADE_ACTION,REDUCE_POSITION,SINGLE_INSTRUMENT,,HDFCBANK,"[""HDFCBANK""]",,,,,50.0,CURRENT_HOLDING,0.5,EXPLICIT_PERCENT,[747.0],747.0,,[],,,False,False,False,True,0.99,False,CURATED_PILOT,ASSISTANT_CURATED_RULE_REVIEW,923e712b103e1e82,2026-06-12T03:50:07.348Z
PILOT-074,train,6a26a4ad109e0591bbf73365,50% Profit Book in crude@92.26,50% Profit Book in crude @92.26,International Market,GLOBAL_COMMODITY,TRADE_ACTION,REDUCE_POSITION,SINGLE_INSTRUMENT,,CRUDE,"[""CRUDE""]",,,,,50.0,CURRENT_HOLDING,0.5,EXPLICIT_PERCENT,[92.26],92.26,,[],,,False,False,False,True,0.99,False,CURATED_PILOT,ASSISTANT_CURATED_RULE_REVIEW,01d15257b9969bef,2026-06-08T11:17:01.133Z
PILOT-116,train,6a3d67f456a63e397cfce958,50% Part Profit Book in SOXL@ 257,50% Part Profit Book in SOXL @ 257,International Market,GLOBAL_EQUITY,TRADE_ACTION,REDUCE_POSITION,SINGLE_INSTRUMENT,,SOXL,"[""SOXL""]",,,,,50.0,CURRENT_HOLDING,0.5,EXPLICIT_PERCENT,[257.0],257.0,,[],,,False,False,False,True,0.99,False,CURATED_PILOT,ASSISTANT_CURATED_RULE_REVIEW,7b5d23371ac149a7,2026-06-25T17:40:04.118Z
PILOT-266,train,6a2278bd109e0591bbf6f459,PART PROFIT BOOK IN NIFTY @23431,PART PROFIT BOOK IN NIFTY @23431,Indian Indices,INDIA_INDEX,TRADE_ACTION,REDUCE_POSITION,SINGLE_INSTRUMENT,,NIFTY,"[""NIFTY""]",,,,,25.0,CURRENT_HOLDING,0.75,PART_PROFIT_RULE,[23431.0],23431.0,,[],,,False,False,False,True,0.99,False,CURATED_PILOT,ASSISTANT_CURATED_RULE_REVIEW,bcec6496af95c532,2026-06-05T07:20:29.924Z
PILOT-002,train,6a218ab0109e0591bbf6daf2,Book 50% profit in Russell @2920,Book 50% profit in Russell @2920,International Market,GLOBAL_INDEX_OR_MACRO,TRADE_ACTION,REDUCE_POSITION,SINGLE_INSTRUMENT,,RUSSELL,"[""RUSSELL""]",,,,,50.0,CURRENT_HOLDING,0.5,EXPLICIT_PERCENT,[2920.0],2920.0,,[],,,False,False,False,True,0.99,False,CURATED_PILOT,ASSISTANT_CURATED_RULE_REVIEW,c971777a858f3f77,2026-06-04T14:24:48.400Z
PILOT-270,train,6a1d7c2659359ea1faeeccf6,50% Profit Book in NG@ 3.22,50% Profit Book in NG @ 3.22,International Market,GLOBAL_COMMODITY,TRADE_ACTION,REDUCE_POSITION,SINGLE_INSTRUMENT,,NATURAL_GAS,"[""NATURAL_GAS""]",,,,,50.0,CURRENT_HOLDING,0.5,EXPLICIT_PERCENT,[3.22],3.22,,[],,,False,False,False,True,0.99,False,CURATED_PILOT,ASSISTANT_CURATED_RULE_REVIEW,664fab6540c8633a,2026-06-01T12:33:42.240Z
PILOT-133,train,6a28e4e1109e0591bbf78142,50% PROFIT BOOK IN ADANIPORTS @1835,50% PROFIT BOOK IN ADANIPORTS @1835,NSE,INDIA_EQUITY,TRADE_ACTION,REDUCE_POSITION,SINGLE_INSTRUMENT,,ADANIPORTS,"[""ADANIPORTS""]",,,,,50.0,CURRENT_HOLDING,0.5,EXPLICIT_PERCENT,[1835.0],1835.0,,[],,,False,False,False,True,0.99,False,CURATED_PILOT,ASSISTANT_CURATED_RULE_REVIEW,7640ed50b0f57008,2026-06-10T04:15:29.027Z
PILOT-026,train,6a187d6a59359ea1faee9a77,Book 50% profit in PLTR @141.50,Book 50% profit in PLTR @141.50,International Market,GLOBAL_EQUITY,TRADE_ACTION,REDUCE_POSITION,SINGLE_INSTRUMENT,,PLTR,"[""PLTR""]",,,,,50.0,CURRENT_HOLDING,0.5,EXPLICIT_PERCENT,[141.5],141.5,,[],,,False,False,False,True,0.99,False,CURATED_PILOT,ASSISTANT_CURATED_RULE_REVIEW,23605deca5a503c3,2026-05-28T17:37:46.221Z
PILOT-042,train,6a3cf13d56a63e397cfcc899,PART PROFIT BOOK IN NIFTY@24084,PART PROFIT BOOK IN NIFTY @24084,Indian Indices,INDIA_INDEX,TRADE_ACTION,REDUCE_POSITION,SINGLE_INSTRUMENT,,NIFTY,"[""NIFTY""]",,,,,25.0,CURRENT_HOLDING,0.75,PART_PROFIT_RULE,[24084.0],24084.0,,[],,,False,False,False,True,0.99,False,CURATED_PILOT,ASSISTANT_CURATED_RULE_REVIEW,b1f23d24d77791da,2026-06-25T09:13:33.011Z
PILOT-110,train,6a19972f59359ea1faeeafee,50% Profit Book in AVGO@ 441,50% Profit Book in AVGO @ 441,International Market,GLOBAL_EQUITY,TRADE_ACTION,REDUCE_POSITION,SINGLE_INSTRUMENT,,AVGO,"[""AVGO""]",,,,,50.0,CURRENT_HOLDING,0.5,EXPLICIT_PERCENT,[441.0],441.0,,[],,,False,False,False,True,0.99,False,CURATED_PILOT,ASSISTANT_CURATED_RULE_REVIEW,16426381640b9f7e,2026-05-29T13:39:59.385Z
PILOT-230,train,6a203e3059359ea1faef2185,Book 50% profit in SNDK @ 1788,Book 50% profit in SNDK @ 1788,International Market,GLOBAL_EQUITY,TRADE_ACTION,REDUCE_POSITION,SINGLE_INSTRUMENT,,SNDK,"[""SNDK""]",,,,,50.0,CURRENT_HOLDING,0.5,EXPLICIT_PERCENT,[1788.0],1788.0,,[],,,False,False,False,True,0.99,False,CURATED_PILOT,ASSISTANT_CURATED_RULE_REVIEW,6e62f95b945f2dd7,2026-06-03T14:46:08.798Z
PILOT-068,train,6a2bb3c1b0b2fbc3f68c4a94,50% PROFIT BOOK IN SBIN @1006,50% PROFIT BOOK IN SBIN @1006,NSE,INDIA_EQUITY,TRADE_ACTION,REDUCE_POSITION,SINGLE_INSTRUMENT,,SBIN,"[""SBIN""]",,,,,50.0,CURRENT_HOLDING,0.5,EXPLICIT_PERCENT,[1006.0],1006.0,,[],,,False,False,False,True,0.99,False,CURATED_PILOT,ASSISTANT_CURATED_RULE_REVIEW,2d058720f890dbb0,2026-06-12T07:22:41.755Z
PILOT-178,train,6a185a7659359ea1faee92cc,Book 50% profit in soxl @225.39,Book 50% profit in soxl @225.39,International Market,GLOBAL_EQUITY,TRADE_ACTION,REDUCE_POSITION,SINGLE_INSTRUMENT,,SOXL,"[""SOXL""]",,,,,50.0,CURRENT_HOLDING,0.5,EXPLICIT_PERCENT,[225.39],225.39,,[],,,False,False,False,True,0.99,False,CURATED_PILOT,ASSISTANT_CURATED_RULE_REVIEW,d1ba43d890368269,2026-05-28T15:08:38.397Z
PILOT-274,train,6a2bc3c2b0b2fbc3f68c5831,50% PROFIT BOOK IN MANAPPURAM@305,50% PROFIT BOOK IN MANAPPURAM @305,NSE,INDIA_EQUITY,TRADE_ACTION,REDUCE_POSITION,SINGLE_INSTRUMENT,,MANAPPURAM,"[""MANAPPURAM""]",,,,,50.0,CURRENT_HOLDING,0.5,EXPLICIT_PERCENT,[305.0],305.0,,[],,,False,False,False,True,0.99,False,CURATED_PILOT,ASSISTANT_CURATED_RULE_REVIEW,06c0eca7474089e9,2026-06-12T08:30:58.759Z
PILOT-111,train,6a1858d959359ea1faee91e3,Book 50% profit in silver @266300,Book 50% profit in silver @266300,MCX,INDIA_COMMODITY,TRADE_ACTION,REDUCE_POSITION,SINGLE_INSTRUMENT,,SILVER,"[""SILVER""]",,,,,50.0,CURRENT_HOLDING,0.5,EXPLICIT_PERCENT,[266300.0],266300.0,,[],,,False,False,False,True,0.99,False,CURATED_PILOT,ASSISTANT_CURATED_RULE_REVIEW,e13694cedd6ac506,2026-05-28T15:01:45.256Z
PILOT-080,train,6a1e2a3e59359ea1faeed6a3,50% Profit Book in crude@ 92.28,50% Profit Book in crude @ 92.28,International Market,GLOBAL_COMMODITY,TRADE_ACTION,REDUCE_POSITION,SINGLE_INSTRUMENT,,CRUDE,"[""CRUDE""]",,,,,50.0,CURRENT_HOLDING,0.5,EXPLICIT_PERCENT,[92.28],92.28,,[],,,False,False,False,True,0.99,False,CURATED_PILOT,ASSISTANT_CURATED_RULE_REVIEW,82d5d8bbe69b2843,2026-06-02T00:56:30.797Z
PILOT-028,train,6a15a639dfef2e015044c188,Book 50% profit in AMAT @ 448,Book 50% profit in AMAT @ 448,International Market,GLOBAL_EQUITY,TRADE_ACTION,REDUCE_POSITION,SINGLE_INSTRUMENT,,AMAT,"[""AMAT""]",,,,,50.0,CURRENT_HOLDING,0.5,EXPLICIT_PERCENT,[448.0],448.0,,[],,,False,False,False,True,0.99,False,CURATED_PILOT,ASSISTANT_CURATED_RULE_REVIEW,9056f7f1bd5932fe,2026-05-26T13:55:05.720Z
PILOT-006,train,6a33fb911226b8e7029dc52c,Book 50% profit in nasdaq @30255,Book 50% profit in nasdaq @30255,International Market,GLOBAL_INDEX_OR_MACRO,TRADE_ACTION,REDUCE_POSITION,SINGLE_INSTRUMENT,,NASDAQ,"[""NASDAQ""]",,,,,50.0,CURRENT_HOLDING,0.5,EXPLICIT_PERCENT,[30255.0],30255.0,,[],,,False,False,False,True,0.99,False,CURATED_PILOT,ASSISTANT_CURATED_RULE_REVIEW,125bde316dd14f89,2026-06-18T14:07:13.283Z
PILOT-173,train,6a296e2c109e0591bbf79717,Book part profit in DELL @ 392,Book part profit in DELL @ 392,International Market,GLOBAL_EQUITY,TRADE_ACTION,REDUCE_POSITION,SINGLE_INSTRUMENT,,DELL,"[""DELL""]",,,,,25.0,CURRENT_HOLDING,0.75,PART_PROFIT_RULE,[392.0],392.0,,[],,,False,False,False,True,0.99,False,CURATED_PILOT,ASSISTANT_CURATED_RULE_REVIEW,aeb0cf35ebdaa2ab,2026-06-10T14:01:16.792Z
PILOT-105,train,6a13e532835de84db36979c1,50% PROFIT BOOK IN CONCOR(JUNE) @515.70,50% PROFIT BOOK IN CONCOR(JUNE) @515.70,NSE,INDIA_EQUITY,TRADE_ACTION,REDUCE_POSITION,SINGLE_INSTRUMENT,,CONCOR,"[""CONCOR""]",JUN,,,,50.0,CURRENT_HOLDING,0.5,EXPLICIT_PERCENT,[515.7],515.7,,[],,,False,False,False,True,0.99,False,CURATED_PILOT,ASSISTANT_CURATED_RULE_REVIEW,523ebc32b7031f76,2026-05-25T05:59:14.087Z
PILOT-200,train,6a184e0659359ea1faee8dee,Book 50% profit in gold @156330,Book 50% profit in gold @156330,MCX,INDIA_COMMODITY,TRADE_ACTION,REDUCE_POSITION,SINGLE_INSTRUMENT,,GOLD,"[""GOLD""]",,,,,50.0,CURRENT_HOLDING,0.5,EXPLICIT_PERCENT,[156330.0],156330.0,,[],,,False,False,False,True,0.99,False,CURATED_PILOT,ASSISTANT_CURATED_RULE_REVIEW,14c44cbfc92dd799,2026-05-28T14:15:34.404Z
PILOT-161,train,6a3935571226b8e7029e5e6a,Book 50% profit in amd @ 544.30,Book 50% profit in amd @ 544.30,International Market,GLOBAL_EQUITY,TRADE_ACTION,REDUCE_POSITION,SINGLE_INSTRUMENT,,AMD,"[""AMD""]",,,,,50.0,CURRENT_HOLDING,0.5,EXPLICIT_PERCENT,[544.3],544.3,,[],,,False,False,False,True,0.99,False,CURATED_PILOT,ASSISTANT_CURATED_RULE_REVIEW,b1d01a4eb814caa6,2026-06-22T13:15:03.047Z
PILOT-034,train,6a1518a3835de84db36987e2,50% PROFIT BOOK IN LICHSFIN @546.50,50% PROFIT BOOK IN LICHSFIN @546.50,NSE,INDIA_EQUITY,TRADE_ACTION,REDUCE_POSITION,SINGLE_INSTRUMENT,,LICHSGFIN,"[""LICHSGFIN""]",,,,,50.0,CURRENT_HOLDING,0.5,EXPLICIT_PERCENT,[546.5],546.5,,[],,,False,False,False,True,0.99,False,CURATED_PILOT,ASSISTANT_CURATED_RULE_REVIEW,f38c143c56fa20d2,2026-05-26T03:50:59.791Z
PILOT-278,train,6a1fa37c59359ea1faef0903,50% PROFIT BOOK IN BANKNIFTY @53780,50% PROFIT BOOK IN BANKNIFTY @53780,NSE,INDIA_EQUITY,TRADE_ACTION,REDUCE_POSITION,SINGLE_INSTRUMENT,,BANKNIFTY,"[""BANKNIFTY""]",,,,,50.0,CURRENT_HOLDING,0.5,EXPLICIT_PERCENT,[53780.0],53780.0,,[],,,False,False,False,True,0.99,False,CURATED_PILOT,ASSISTANT_CURATED_RULE_REVIEW,3228bf95c3fdb630,2026-06-03T03:46:04.983Z
PILOT-119,train,6a2af21db0b2fbc3f68c2f56,Book 50% profit in crude @ 86.85,Book 50% profit in crude @ 86.85,International Market,GLOBAL_COMMODITY,TRADE_ACTION,REDUCE_POSITION,SINGLE_INSTRUMENT,,CRUDE,"[""CRUDE""]",,,,,50.0,CURRENT_HOLDING,0.5,EXPLICIT_PERCENT,[86.85],86.85,,[],,,False,False,False,True,0.99,False,CURATED_PILOT,ASSISTANT_CURATED_RULE_REVIEW,24a8977a7190a568,2026-06-11T17:36:29.153Z
PILOT-020,train,6a225a83109e0591bbf6ed72,50% PROFIT BOOK IN SBIN @983,50% PROFIT BOOK IN SBIN @983,NSE,INDIA_EQUITY,TRADE_ACTION,REDUCE_POSITION,SINGLE_INSTRUMENT,,SBIN,"[""SBIN""]",,,,,50.0,CURRENT_HOLDING,0.5,EXPLICIT_PERCENT,[983.0],983.0,,[],,,False,False,False,True,0.99,False,CURATED_PILOT,ASSISTANT_CURATED_RULE_REVIEW,c0328dc92d15b61b,2026-06-05T05:11:31.241Z
PILOT-216,train,6a21c419109e0591bbf6dec2,Book part profit in nasdaq @30531,Book part profit in nasdaq @30531,International Market,GLOBAL_INDEX_OR_MACRO,TRADE_ACTION,REDUCE_POSITION,SINGLE_INSTRUMENT,,NASDAQ,"[""NASDAQ""]",,,,,25.0,CURRENT_HOLDING,0.75,PART_PROFIT_RULE,[30531.0],30531.0,,[],,,False,False,False,True,0.99,False,CURATED_PILOT,ASSISTANT_CURATED_RULE_REVIEW,d6801140d59da479,2026-06-04T18:29:45.773Z
PILOT-089,train,6a33f69d1226b8e7029dc35b,Book 50% profit in sndk @2110,Book 50% profit in sndk @2110,International Market,GLOBAL_EQUITY,TRADE_ACTION,REDUCE_POSITION,SINGLE_INSTRUMENT,,SNDK,"[""SNDK""]",,,,,50.0,CURRENT_HOLDING,0.5,EXPLICIT_PERCENT,[2110.0],2110.0,,[],,,False,False,False,True,0.99,False,CURATED_PILOT,ASSISTANT_CURATED_RULE_REVIEW,13818b10433a072b,2026-06-18T13:46:05.218Z
PILOT-144,train,6a28fe81109e0591bbf78778,50% PROFIT BOOK IN UNIONBANK @168.60,50% PROFIT BOOK IN UNIONBANK @168.60,NSE,INDIA_EQUITY,TRADE_ACTION,REDUCE_POSITION,SINGLE_INSTRUMENT,,UNIONBANK,"[""UNIONBANK""]",,,,,50.0,CURRENT_HOLDING,0.5,EXPLICIT_PERCENT,[168.6],168.6,,[],,,False,False,False,True,0.99,False,CURATED_PILOT,ASSISTANT_CURATED_RULE_REVIEW,0d0190b1abfdf77a,2026-06-10T06:04:49.621Z
PILOT-059,train,6a1857d859359ea1faee918a,Book part profit in silver @74.85,Book part profit in silver @74.85,International Market,GLOBAL_COMMODITY,TRADE_ACTION,REDUCE_POSITION,SINGLE_INSTRUMENT,,SILVER,"[""SILVER""]",,,,,25.0,CURRENT_HOLDING,0.75,PART_PROFIT_RULE,[74.85],74.85,,[],,,False,False,False,True,0.99,False,CURATED_PILOT,ASSISTANT_CURATED_RULE_REVIEW,84197c95e2d925a4,2026-05-28T14:57:28.435Z
PILOT-195,train,6a21bc80109e0591bbf6de0a,Book part profit in nasdaq @30500,Book part profit in nasdaq @30500,International Market,GLOBAL_INDEX_OR_MACRO,TRADE_ACTION,REDUCE_POSITION,SINGLE_INSTRUMENT,,NASDAQ,"[""NASDAQ""]",,,,,25.0,CURRENT_HOLDING,0.75,PART_PROFIT_RULE,[30500.0],30500.0,,[],,,False,False,False,True,0.99,False,CURATED_PILOT,ASSISTANT_CURATED_RULE_REVIEW,9076ee7159289d46,2026-06-04T17:57:20.204Z
PILOT-033,train,6a155901c97cad0ea3252625,Book part profit in crude @92.77,Book part profit in crude @92.77,International Market,GLOBAL_COMMODITY,TRADE_ACTION,REDUCE_POSITION,SINGLE_INSTRUMENT,,CRUDE,"[""CRUDE""]",,,,,25.0,CURRENT_HOLDING,0.75,PART_PROFIT_RULE,[92.77],92.77,,[],,,False,False,False,True,0.99,False,CURATED_PILOT,ASSISTANT_CURATED_RULE_REVIEW,35ad2a5ae3b268fe,2026-05-26T08:25:37.942Z
PILOT-086,train,6a217fba109e0591bbf6d757,Day traders book part profit in silver July @75.07,Day traders book part profit in silver July @75.07,International Market,GLOBAL_COMMODITY,TRADE_ACTION,REDUCE_POSITION,SINGLE_INSTRUMENT,,SILVER,"[""SILVER""]",JUL,,,,25.0,CURRENT_HOLDING,0.75,PART_PROFIT_RULE,[75.07],75.07,,[],,,False,False,False,True,0.99,False,CURATED_PILOT,ASSISTANT_CURATED_RULE_REVIEW,0f2cd886f657f11a,2026-06-04T13:38:02.227Z
PILOT-049,train,6a3b8b4d1226b8e7029efaae,50% PROFIT BOOK IN NIFTY @24071,50% PROFIT BOOK IN NIFTY @24071,Indian Indices,INDIA_INDEX,TRADE_ACTION,REDUCE_POSITION,SINGLE_INSTRUMENT,,NIFTY,"[""NIFTY""]",,,,,50.0,CURRENT_HOLDING,0.5,EXPLICIT_PERCENT,[24071.0],24071.0,,[],,,False,False,False,True,0.99,False,CURATED_PILOT,ASSISTANT_CURATED_RULE_REVIEW,9342ff32209d2ce1,2026-06-24T07:46:21.555Z
PILOT-277,train,6a2c237fb0b2fbc3f68c70fc,Book part profit in mrvl @ 286.00,Book part profit in mrvl @ 286.00,International Market,GLOBAL_EQUITY,TRADE_ACTION,REDUCE_POSITION,SINGLE_INSTRUMENT,,MRVL,"[""MRVL""]",,,,,25.0,CURRENT_HOLDING,0.75,PART_PROFIT_RULE,[286.0],286.0,,[],,,False,False,False,True,0.99,False,CURATED_PILOT,ASSISTANT_CURATED_RULE_REVIEW,783a89225b9b4c96,2026-06-12T15:19:27.788Z
PILOT-007,train,6a3b92c51226b8e7029efd43,50% PROFIT BOOK IN FEDERALBANK@327,50% PROFIT BOOK IN FEDERALBANK @327,NSE,INDIA_EQUITY,TRADE_ACTION,REDUCE_POSITION,SINGLE_INSTRUMENT,,FEDERALBANK,"[""FEDERALBANK""]",,,,,50.0,CURRENT_HOLDING,0.5,EXPLICIT_PERCENT,[327.0],327.0,,[],,,False,False,False,True,0.99,False,CURATED_PILOT,ASSISTANT_CURATED_RULE_REVIEW,f6b1fc105a1e55eb,2026-06-24T08:18:13.928Z
PILOT-251,train,6a38b2a31226b8e7029e2d2d,50% PROFIT BOOK IN NIFTY (STRIKE 24000/ JUNE)CE@ 255,50% PROFIT BOOK IN NIFTY (STRIKE 24000/ JUNE)CE @ 255,Indian Indices,INDIA_INDEX,TRADE_ACTION,REDUCE_POSITION,SINGLE_INSTRUMENT,,NIFTY,"[""NIFTY""]",JUN,24000,CE,,50.0,CURRENT_HOLDING,0.5,EXPLICIT_PERCENT,[255.0],255.0,,[],,,False,False,False,True,0.99,False,CURATED_PILOT,ASSISTANT_CURATED_RULE_REVIEW,9e87fdf667b066e9,2026-06-22T03:57:23.772Z
PILOT-292,train,6a15b9b7dfef2e015044c620,2nd tgt touch in SNDK,2nd tgt touch in SNDK,International Market,GLOBAL_EQUITY,TRADE_UPDATE,TARGET_HIT,SINGLE_INSTRUMENT,,SNDK,"[""SNDK""]",,,,,,NONE,,NOT_APPLICABLE,[],,,[],,,False,False,False,False,0.96,False,CURATED_PILOT,ASSISTANT_CURATED_RULE_REVIEW,0aa21f37c1a62413,2026-05-26T15:18:15.212Z
PILOT-069,train,6a229989109e0591bbf6fc89,POSITIONAL TRADERS HOLD GOLD WITH SL 156400,POSITIONAL TRADERS HOLD GOLD WITH SL 156400,MCX,INDIA_COMMODITY,TRADE_UPDATE,UPDATE_STOP_LOSS,SINGLE_INSTRUMENT,,GOLD,"[""GOLD""]",,,,,,NONE,,NOT_APPLICABLE,[],,156400.0,[],,,False,False,False,True,0.99,False,CURATED_PILOT,ASSISTANT_CURATED_RULE_REVIEW,a0ee373a46a47bbb,2026-06-05T09:40:25.216Z
PILOT-231,train,6a3cb59f56a63e397cfcc075,HOLD PFC WITH SL 430,HOLD PFC WITH SL 430,NSE,INDIA_EQUITY,TRADE_UPDATE,UPDATE_STOP_LOSS,SINGLE_INSTRUMENT,,PFC,"[""PFC""]",,,,,,NONE,,NOT_APPLICABLE,[],,430.0,[],,,False,False,False,True,0.99,False,CURATED_PILOT,ASSISTANT_CURATED_RULE_REVIEW,e4689f5f1c3068da,2026-06-25T04:59:11.251Z
PILOT-250,train,6a2653e6109e0591bbf7247f,HOLD SILVER WITH SL 240000,HOLD SILVER WITH SL 240000,MCX,INDIA_COMMODITY,TRADE_UPDATE,UPDATE_STOP_LOSS,SINGLE_INSTRUMENT,,SILVER,"[""SILVER""]",,,,,,NONE,,NOT_APPLICABLE,[],,240000.0,[],,,False,False,False,True,0.99,False,CURATED_PILOT,ASSISTANT_CURATED_RULE_REVIEW,c9d56149b14c8a8c,2026-06-08T05:32:22.947Z
